gatename,gate_in_1,gate_in_2,gate_in_3,gate_in_4,gate_in_5,fan_in_1,fan_in_2,fan_in_3,fan_in_4,fan_in_5,in_flipflop_1,in_flipflop_2,in_flipflop_3,in_flipflop_4,in_flipflop_5,out_flipflop_1,out_flipflop_2,out_flipflop_3,out_flipflop_4,out_flipflop_5,in_near_flipflop,out_near_flipflop,in_multiplexer_1,in_multiplexer_2,in_multiplexer_3,in_multiplexer_4,in_multiplexer_5,out_multiplexer_1,out_multiplexer_2,out_multiplexer_3,out_multiplexer_4,out_multiplexer_5,in_near_multiplexer,out_near_multiplexer,in_const_1,in_const_2,in_const_3,in_const_4,in_const_5,out_const_1,out_const_2,out_const_3,out_const_4,out_const_5,inv_1,inv_2,inv_3,inv_4,inv_5,loop_1,loop_2,loop_3,loop_4,loop_5,DPI,DPO,label
U3801,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,1,16,6,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3802,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,5,16,18,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,4,0
U3803,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,3,18,6,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3804,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,4,6,17,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3805,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,15,5,16,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3806,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,9,5,15,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,3,0
U3807,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,2,2,14,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3808,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,2,1,16,10,2,0,0,0,0,0,0,0,0,0,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3809,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,16,5,19,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3810,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,2,13,7,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,4,0
U3811,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,1,15,3,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3812,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,2,15,11,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3813,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,2,12,18,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3814,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,11,6,16,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3815,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,16,5,18,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3816,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,11,11,12,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,4,0
U3817,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,1,16,2,10,2,0,0,0,0,0,0,0,0,0,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3818,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,1,16,2,10,2,0,0,0,0,0,0,0,0,0,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3819,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,2,12,4,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3820,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,2,4,16,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3821,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,2,8,12,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,4,0
U3822,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,2,17,4,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3823,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,2,17,4,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3824,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,1,16,17,10,2,0,0,0,0,0,0,0,0,0,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3825,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,9,14,15,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,3,0
U3826,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,17,9,20,10,2,0,0,0,0,0,0,1,1,1,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,1,0,0,0,0,5,4,0
U3827,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,16,3,18,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3828,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,15,10,5,15,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,3,0
U3829,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,11,5,15,8,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3830,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,11,3,14,6,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3831,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,11,9,18,15,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3832,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,11,6,16,12,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3833,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,11,6,15,11,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3834,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,11,6,17,13,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3835,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,11,7,16,13,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3836,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,11,9,13,15,10,2,0,0,0,0,0,0,0,0,0,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3837,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,11,7,13,12,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3838,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,11,9,18,17,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3839,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,11,8,16,11,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3840,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,11,8,18,12,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3841,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,11,4,14,8,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3842,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,11,12,12,23,10,2,0,0,0,0,0,0,0,0,0,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3843,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,1,1,11,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3844,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,3,1,11,10,2,0,0,0,0,0,0,0,0,0,3,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3845,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,2,2,18,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3846,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,1,1,11,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3847,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,3,1,11,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3848,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,2,1,11,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3849,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,2,0,11,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3850,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,2,1,11,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3851,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,3,3,13,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3852,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,2,2,18,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3853,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,4,2,12,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3854,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,5,2,12,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3855,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,6,3,13,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3856,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,4,3,12,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3857,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,5,8,16,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3858,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,3,2,18,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3859,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,2,1,12,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3860,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,2,0,11,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3861,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,3,4,19,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3862,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,1,1,17,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3863,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,3,1,11,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3864,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,3,2,12,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3865,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,3,5,21,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3866,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,1,1,11,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3867,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,3,0,10,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3868,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,2,1,15,10,2,0,0,0,0,0,0,0,0,0,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3869,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,10,3,4,16,10,2,0,0,0,0,0,0,0,0,1,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,5,2,0
U3870,1,1,1,1,1,1,2,3,4,5,0,0,0,0,0,0,12,13,21,26,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2,0
U3871,3,3,3,2,1,2,5,8,10,11,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,3,5,6,6,1,0,0,0,0,3,10,0
U3872,2,2,1,1,1,2,4,5,6,7,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,0,0,0,0,2,10,0
U3873,1,1,1,1,3,1,2,3,4,5,0,0,0,0,0,0,4,4,6,6,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,0
U3874,1,1,1,1,3,1,2,3,4,5,0,0,0,0,0,0,4,3,7,7,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0
U3875,1,1,1,1,3,1,2,3,4,5,0,0,0,0,0,0,4,3,6,5,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,4,0
U3876,1,1,1,1,3,1,2,3,4,5,0,0,0,0,0,0,4,3,6,5,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0
U3877,1,1,1,1,3,1,2,3,4,5,0,0,0,0,0,0,4,4,7,6,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,0
U3878,1,1,1,1,3,1,2,3,4,5,0,0,0,0,0,0,3,4,5,6,10,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,0
U3879,1,1,1,1,3,1,2,3,4,5,0,0,0,0,0,0,0,4,4,8,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,10,0
U3880,1,1,1,1,3,1,2,3,4,5,0,0,0,0,0,0,0,4,4,8,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,0
U3881,1,2,3,3,3,1,2,4,7,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,0,0,0,5,10,0
U3882,2,3,3,3,1,1,3,6,9,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,1,3,5,5,1,0,0,0,0,4,10,0
U3883,1,2,2,1,1,1,2,4,5,6,0,0,0,0,0,0,0,0,19,10,10,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,3,4,0
U3884,1,2,2,1,1,1,2,4,5,6,0,0,0,0,0,0,0,0,20,1,10,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,3,4,0
U3885,1,2,2,1,1,1,2,4,5,6,0,0,0,0,0,0,0,0,20,1,10,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,3,4,0
U3886,1,2,2,1,1,1,2,4,5,6,0,0,0,0,0,0,0,0,20,1,10,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,3,4,0
U3887,1,2,2,1,1,1,2,4,5,6,0,0,0,0,0,0,0,0,20,2,10,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,3,4,0
U3888,1,2,2,1,1,1,2,4,5,6,0,0,0,0,0,0,0,0,20,1,10,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,3,4,0
U3889,1,2,2,1,1,1,2,4,5,6,0,0,0,0,0,0,0,0,20,1,10,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,3,4,0
U3890,1,2,2,1,1,1,2,4,5,6,0,0,0,0,0,0,0,0,20,2,10,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,3,10,0
U3891,1,2,2,1,1,1,2,4,5,6,0,0,0,0,0,0,0,0,20,2,10,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,3,4,0
U3892,1,2,2,1,1,1,2,4,5,6,0,0,0,0,0,0,0,0,20,1,10,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,3,4,0
U3893,1,2,2,1,1,1,2,4,5,6,0,0,0,0,0,0,0,0,20,2,10,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,3,4,0
U3894,1,2,2,1,1,1,2,4,5,6,0,0,0,0,0,0,0,0,20,2,10,4,0,0,0,0,0,0,0,0,1,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,1,0,0,0,0,3,4,0
U3895,1,2,2,1,1,1,2,4,5,6,0,0,0,0,0,0,0,0,20,1,10,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,3,4,0
U3896,1,2,2,1,1,1,2,4,5,6,0,0,0,0,0,0,0,0,20,2,10,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,3,4,0
U3897,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,1,9,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,3,0
U3898,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,1,9,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,5,0
U3899,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,1,9,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,3,0
U3900,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,1,8,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,4,0
U3901,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,1,9,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,5,0
U3902,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,0,8,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,3,0
U3903,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,2,10,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,5,0
U3904,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,1,9,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,10,0
U3905,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,1,9,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,3,0
U3906,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,1,9,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,10,0
U3907,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,2,10,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,5,0
U3908,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,3,11,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,3,0
U3909,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,3,9,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,5,0
U3910,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,2,10,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,5,0
U3911,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,0,8,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,3,0
U3912,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,1,9,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,3,0
U3913,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,1,9,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,10,0
U3914,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,1,9,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,3,0
U3915,1,1,1,3,2,1,2,3,4,6,0,0,0,0,0,0,0,8,1,9,10,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,10,0
